row_id,noise_distribution,slope,m,k,all,partition,random_1,random_(10*km),random_1000
26159211-9379-4d49-aabc-a6e6638e9fe9,"normal(0,.5^2)",1,3,5,-0.13807982048686107,0.07283336501200274,-0.21179630863240873,-4.735559047713833e-05,5.012209773341825e-05
e4b23b89-a7f1-4d4f-89a5-c9d8b64acddd,"normal(0,.5^2)",1,3,20,0.04016426194208095,0.015170318545530553,0.02750238630415691,3.3755179185135376e-06,-6.940955647538605e-05
447de70b-a65e-4407-b826-f6d0397a8a02,"normal(0,.5^2)",1,3,50,0.10218243443421395,-0.0027530681789084688,0.16895638546246075,0.0009404710208242018,0.0004958833861337386
04413393-16b2-45df-8639-d6d8af63cfc2,"normal(0,.5^2)",1,3,100,0.017325752160781527,-0.0009084956876407868,0.002805076135936946,-2.720786048977103e-05,5.8492572751478455e-06
68cab68b-3226-4232-abb5-2f7fa007142c,"normal(0,.5^2)",1,10,5,0.010744192708419545,-0.035021606338624306,-0.0038935252349925342,-4.305285462596897e-05,-0.0005683178693432489
61bdd6da-1a02-4ae1-9bc8-de124d3759bd,"normal(0,.5^2)",1,10,20,-0.00016306381857596197,0.004181709975672604,0.03303181445525366,1.1273476021922413e-05,7.775724372539872e-05
cdcdd334-b900-465e-bfd3-086740b95fc0,"normal(0,.5^2)",1,10,50,-0.007803649843066349,0.0015327356320978258,-0.07578998490915928,-3.2332004134022485e-05,-0.00010350563049768557
c16b4dda-f1d3-4ca9-9939-492fbc36955b,"normal(0,.5^2)",1,10,100,-0.016073724028819795,-0.0038564544527420613,0.01764639939354952,-9.36559750054633e-06,-0.00012387545337054495
286b95ff-119f-42ad-847f-91178eabadfd,"normal(0,.5^2)",1,20,5,0.011855177844032255,-0.016160769251488627,-0.2063189102464298,0.00013026827228829196,0.00026004720338163034
355999e6-1dba-423a-817b-8e7011658bd0,"normal(0,.5^2)",1,20,20,-0.0235713061489599,-0.0013429180680004094,0.029981853909010703,-6.189025454084174e-05,-0.0006176245106751244
46169e34-e9a1-4e4e-84eb-a8e9cf821e4d,"normal(0,.5^2)",1,20,50,0.015283680944951427,-0.0028938831985275137,0.01965496643707712,2.8625604994142462e-05,5.2587907111975585e-05
bca23017-4738-4ba6-91e1-eb885e3f4aaf,"normal(0,.5^2)",1,20,100,0.014126892788111522,0.000589251099526171,0.11750992825307495,-4.581200299946797e-07,-3.2247426298412374e-05
5809696f-7b63-4fe6-9aca-20e61902bd18,"normal(0,.5^2)",5,3,5,-0.03379862181474316,-0.007265052705670572,-0.11489152428377092,-0.005482460450581317,0.00034150522044118503
f2bd6e85-5e11-4757-abd7-ac6b8f26f97c,"normal(0,.5^2)",5,3,20,0.1016829799039457,-0.010784352112300333,0.09682803684153374,0.0007715240246686239,-9.714201111055143e-05
5dd17ed2-5544-46e3-8e54-01b3e1c20f10,"normal(0,.5^2)",5,3,50,0.021534903228823454,0.015034864955357552,-0.04244855005694714,6.43991143056688e-06,-6.647154454166027e-05
3126576d-cd8d-4c72-be9d-0148ffd288b4,"normal(0,.5^2)",5,3,100,-0.009795513548429557,-0.005952500270906214,-0.042669106819256064,1.0746347129941825e-06,-0.00014946991956327205
81052f26-f055-4260-93f1-b782c3e9cdd8,"normal(0,.5^2)",5,10,5,-0.005706826873371762,-0.03410615672491413,-0.031550935799903895,3.901227664249163e-05,-0.0006101640983078305
ea497d91-9685-4a43-b11d-ccb179a0b6b3,"normal(0,.5^2)",5,10,20,-0.002085815125263346,0.022389162881328195,0.16578066553102278,0.00010448047538513805,-2.6851100540348227e-05
7a81187f-dda6-42fb-86ac-21c97f3a7982,"normal(0,.5^2)",5,10,50,0.014903075015206518,0.006202400319651469,0.028653289218983857,-3.7416372926646346e-06,-7.198313164546999e-05
c6fd8f2e-adca-4419-bc0b-a042ba2781e4,"normal(0,.5^2)",5,10,100,-0.0035513208963212665,0.0016579926111066345,-0.007704689420011013,-6.343379255091541e-06,9.34263676595215e-05
1bbc5018-d03f-4ee3-a605-faa5823d5b08,"normal(0,.5^2)",5,20,5,0.040877776686303324,-0.0431051693070148,-0.03872014161782533,0.0003020831066711249,6.0677667210295994e-05
bbc277b7-4f0e-49c9-970a-2476bc5c60d8,"normal(0,.5^2)",5,20,20,0.0015318123042178423,0.008827014424416413,-0.1061700917274162,2.990547418124656e-05,8.86938562753431e-05
82c8ae27-ffb9-46a9-a871-8d5d98db5185,"normal(0,.5^2)",5,20,50,-0.019840713469214094,0.0033552415153422777,0.02424566442814413,-4.9541127160962484e-05,-0.00014421167525979772
5aa9f6b2-5f17-487d-958d-5fb41ff46c21,"normal(0,.5^2)",5,20,100,-0.016278337229221906,0.0010062780073665234,-0.03995025348765541,-5.047896582066613e-06,6.49294496132824e-06
af3c2d30-d9e4-446c-915d-43eba8d843d2,beta(2-2)-mirrored,0,3,5,-0.12902524256163178,-0.14643636760553153,0.0442791722242238,-0.0012957351118416255,-0.00021005366358886092
f5256e98-b316-4d16-9513-6b7b4759e36f,beta(2-2)-mirrored,0,3,20,-0.02564296135101113,0.024745681340105696,-0.018736114384307112,-0.0003298378904883874,0.000177210621898842
cbbd6383-6099-49e9-a0c6-888f70e391fc,beta(2-2)-mirrored,0,3,50,0.07121089412124262,-0.0018243623531069009,0.13357826067885153,-3.8349737378411825e-05,-0.0002853260850054244
6d20ff16-a488-4f6b-86ce-d56431fb6372,beta(2-2)-mirrored,0,3,100,-0.018204166886032058,-0.006181752242799418,-0.10861589054830531,1.3739133164114743e-05,9.975224297156855e-06
206a1036-57aa-43a2-a7d8-1f1eb180b9c6,beta(2-2)-mirrored,0,10,5,0.09228152641353599,0.07687628271737948,0.31454449197128,-0.00020755420385565326,-0.0009486634032559726
a12ab38a-4feb-4133-a735-a9fbec65b627,beta(2-2)-mirrored,0,10,20,-0.01157610715409726,-0.00043092827383126985,0.3254379289453525,3.331620633037838e-05,1.5145526420847497e-05
d510973c-db8d-41b5-9c04-00d9ed473d1c,beta(2-2)-mirrored,0,10,50,-0.006438881996118168,0.001222592610299611,-0.07143258797652623,9.472983993067535e-06,-0.00015778635927082417
960684ad-90a2-4187-a7b0-0d85ae039171,beta(2-2)-mirrored,0,10,100,-0.0006821701184060023,-0.00012490155581057483,0.02941667740473056,1.7563838199408273e-05,8.87116770393521e-05
0a5fb6b9-3b5f-4fb8-94a6-cd38d9b3cd06,beta(2-2)-mirrored,0,20,5,-0.03906591732538623,-0.010582120318958,0.14117157455459187,-0.0004162022163171908,0.0005522047261859037
b4c96844-3a49-40ff-be04-3d39f4a05c66,beta(2-2)-mirrored,0,20,20,-0.07011951538028316,0.0018175018411878043,-0.03549166864255304,-3.453973094338404e-05,-9.612668127823368e-05
61def66f-fedb-42de-935d-67d2385d688b,beta(2-2)-mirrored,0,20,50,0.0032665987574948896,-0.0058914535504656996,0.04589615276251317,-1.6492499050748538e-05,2.2423531931556025e-05
f4ce3e95-afd6-471c-894a-de3cfc599d37,beta(2-2)-mirrored,0,20,100,-0.0005661952084154053,0.004171276557327795,-0.08807241050553266,3.620885402142414e-06,0.00015360132837229047
dea6b02f-ea9b-484e-ad83-97c985522925,beta(2-2)-mirrored,1,3,5,0.15003414651391905,0.037163602346185654,0.2809451733446486,-0.008822740997908106,0.00021040550846976314
89600d03-880d-464b-a302-b66c77f10473,beta(2-2)-mirrored,1,3,20,-0.09802748088368352,0.01707886502047329,-0.10172998081032156,0.0007895569957067985,-0.00011997483215503424
2542b1b4-c8b9-40fe-8fe3-fccd0baf45d1,beta(2-2)-mirrored,1,3,50,0.039812485150762245,0.011555498376398157,0.1399377971603058,6.780309368439874e-05,0.00021090596477174595
83dc3628-263f-4afa-84a3-106d6ebdc464,beta(2-2)-mirrored,1,3,100,-0.04732502559463648,0.005038668520771672,-0.10290495977831426,-3.100058518950774e-06,6.323957284633253e-05
31ce0c0e-900c-4052-b792-f8e02b924d29,beta(2-2)-mirrored,1,10,5,-0.10928706416174654,-0.019389571129140595,0.1477030796042429,0.0004615320073946272,1.729006326345317e-05
30bbdef6-79ad-4491-ba78-18ee40652f1a,beta(2-2)-mirrored,1,10,20,-0.003458818722440124,-0.0010014322947137222,-0.03781203075134998,9.802633471106548e-05,-0.00013765298407786633
f990d380-03fc-4846-b631-e80dc32521bf,beta(2-2)-mirrored,1,10,50,-0.02203448549065841,0.006393978025663771,-0.05252309851298957,-5.808159122211443e-06,3.692942268551658e-05
1e717d97-a54d-4f72-b321-ca0e2dfef7f6,beta(2-2)-mirrored,1,10,100,0.005390215576252369,-0.0013489076843596348,0.0808519261285633,5.511840538055535e-06,0.0001597636447891737
9cbdb7c3-b9a0-4575-9228-26698d0afeb3,beta(2-2)-mirrored,1,20,5,0.002815959494500364,0.015093719384322524,-0.0613528813198112,0.0006276887233953587,0.00027593833913070603
3f34d069-b56f-46f9-a069-3c5c3dda92bc,beta(2-2)-mirrored,1,20,20,0.03907035946627732,-0.0009365499419914658,0.04479214814882149,-4.4387264728627807e-05,-0.0005312292763511306
7044ae9f-ac61-4daf-a480-88e5aa03cf8c,beta(2-2)-mirrored,1,20,50,-0.016775498607151974,0.002780056607672693,0.021217399036851672,-9.00503383614859e-06,-0.0003364023357667195
d1f31eeb-a7ba-493a-9bcc-e8b21f4bc4b5,beta(2-2)-mirrored,1,20,100,0.012838743109266174,-0.0005932919069385895,0.06829723414921748,1.2570161056213447e-06,-0.00013030004045282324
65809c8b-6d16-4d2f-ab87-182886adcf74,beta(2-2)-mirrored,5,3,5,-0.05018631998493056,0.05514987130660387,0.12571219935811495,0.0003758700076328392,0.0003758700076330612
86a89949-f458-4a09-ba42-9aa8b35201d5,beta(2-2)-mirrored,5,3,20,-0.035505707819185994,0.03627614025640591,-0.0907085818979273,-6.21686837286306e-05,-9.129006993341404e-05
3f7392af-32ee-4130-b818-07897dd9815a,beta(2-2)-mirrored,5,3,50,-0.05526052611376192,-0.020106751672773093,0.07883336890272896,-8.030670309465762e-05,-0.00019645230745357622
10d7f4c1-2195-4957-8be3-dcb78150819c,beta(2-2)-mirrored,5,3,100,0.0510268944617126,-0.002201342666707462,0.0015966805785191385,4.8694892079342855e-05,4.890560456816129e-05
b3294b93-722a-4efd-84a8-ce8a73e2fb2a,beta(2-2)-mirrored,5,10,5,0.032245136261236304,0.004787540736747253,0.054390657972869794,0.0026147167427279516,6.579890250624221e-05
e76a170b-f8c6-4ece-a15c-0eaaadee9a61,beta(2-2)-mirrored,5,10,20,-0.04925578789561791,-0.011230515423028109,0.23249987795326388,-4.201682453797151e-05,0.00023145353110787248
8c6f5be5-e45d-4591-ad9c-807f76da6c0a,beta(2-2)-mirrored,5,10,50,-0.0005779872448612444,-0.0036795419282940056,0.08593766975936915,1.3917837060672955e-05,0.0001536125229550933
809ae554-8100-43e9-9bbe-3b0b14edd568,beta(2-2)-mirrored,5,10,100,-0.0003010326687254705,-0.00014939156134766152,-0.010414429125075952,-1.4787284203093831e-06,0.00016398072068324332
0ddf216b-140b-4368-b7a8-1f6ca7648653,beta(2-2)-mirrored,5,20,5,0.00688003440808288,0.07969919978614598,-0.1795143637715737,-0.00012243344440854287,0.0001495126560947524
c33d35fa-a672-4ab1-ad0a-338b2713e522,beta(2-2)-mirrored,5,20,20,0.011625393555048338,0.003275803511207487,0.08785414730724694,4.453592844336218e-05,0.000308803810915359
e55f4567-56ef-438c-be75-eb38ad1a857f,beta(2-2)-mirrored,5,20,50,0.0061235629913565515,-0.0029053392785389764,0.08897111302601557,-1.1211291824214653e-05,5.6273176878007813e-05
11944ecd-a687-4256-a2c1-1d4a65e4aa52,beta(2-2)-mirrored,5,20,100,0.01079818656750825,-0.003756870074504315,0.029514168803121743,-5.86361304621974e-07,-9.47786826218655e-05
5ab910c7-72b1-4d67-8f39-a4beba53553a,power-law(2)-mirrored,0,3,5,0.28769797926933277,0.019392102592801996,0.22549966408129082,0.000907116477442016,-0.0013904672157178666
2a41086f-922b-45bd-8603-4c209e42414e,power-law(2)-mirrored,0,3,20,-0.013048358016689493,-0.02904179398816989,-0.11032433516819398,0.0003200618201804565,0.000605000276672818
4377b3f1-613f-464e-acb3-ad07e0450335,power-law(2)-mirrored,0,3,50,-0.060232201488447365,0.015786793744551053,0.007781084802036988,7.952526439268526e-05,-0.0004092184037945961
28575608-a385-40fd-86bf-9ad509a0bc5c,power-law(2)-mirrored,0,3,100,-0.02537770451864463,0.005067141630673677,0.03187438773422027,8.462169231141133e-06,9.170593742864087e-06
af3a251a-213b-4307-8be8-44fd3cacc9ce,power-law(2)-mirrored,0,10,5,0.17056566101040457,0.008417221270004554,0.08705373389659035,0.00046094825036471776,0.0002874287102434536
2ea46c52-7f0d-451f-a6ba-3cdffe9bde17,power-law(2)-mirrored,0,10,20,0.06668013398585355,0.00776911641432455,0.35515428849783454,-0.00021254350242420027,0.00019020313109746959
728ebefb-79e2-4b71-b34d-bbb373f0dbea,power-law(2)-mirrored,0,10,50,0.07472110992750966,-0.0017527827833666507,0.15390420654290224,2.0113132526423418e-05,-1.9794648843619438e-05
e7ec37ed-9578-4fae-88c9-c7a934885056,power-law(2)-mirrored,0,10,100,-0.04405413117687674,-0.0006663332885172568,-0.12451027492305505,1.3628050770030445e-05,-0.00011330362255688314
e297980b-eefa-4325-9fa7-81aba4202ea9,power-law(2)-mirrored,0,20,5,-0.007271452587243148,0.006905814746398727,0.2198828112240055,0.0004777879470493629,-0.0005833270960951265
f0c9ada9-7fe4-4a56-9244-07c029f9a822,power-law(2)-mirrored,0,20,20,0.02363913634912607,0.01533356657006107,-0.0890360225532764,-2.1239655620189368e-05,-0.0001160360093393582
1d384681-3ea9-4b17-9271-e9b6e634a833,power-law(2)-mirrored,0,20,50,0.04015974983045837,0.00022132894000674418,0.03156219032875109,-5.0368741684857915e-06,-8.544165019222852e-05
7e311bb7-1bb5-452b-8ead-b63ea8676d7b,power-law(2)-mirrored,0,20,100,0.013892446175386729,-0.0004093381821810363,-0.014176103501696371,2.4483992336484742e-06,-5.02561421174776e-05
a0872685-cce9-4e40-a624-1d202c0b1c2e,power-law(2)-mirrored,1,3,5,0.0665561969512024,-0.03084135591231131,1.0254642837338848,0.0027599536126067248,1.4715887771424296e-05
9206d4a7-dcdd-4c15-adb3-e5f4dabc0f0c,power-law(2)-mirrored,1,3,20,-0.0042122606474417,0.0527415720568849,0.07412497182498412,0.0006223606686643207,-5.684302992942092e-05
cebd59b0-7b30-4481-b825-a3411de220eb,power-law(2)-mirrored,1,3,50,-0.0007149219452232958,0.0015424521185087997,0.028440696328501686,0.0002757887588341612,-3.6856151593007286e-05
69877b4a-a944-4e10-a494-36b68c1c3495,power-law(2)-mirrored,1,3,100,-0.07358724439967437,-0.006496158132018277,-0.013067301556700071,4.870476399961368e-05,0.00010322818464476337
fc8f1e6c-c851-4a9b-9f04-4f3ee8bb052d,power-law(2)-mirrored,1,10,5,0.21343373029235876,0.0439940536671526,-0.4803728169011476,-0.0021888525556574417,-0.0011969570487943004
5e235e69-9ec0-463d-9fa2-3a9b74929497,power-law(2)-mirrored,1,10,20,0.050480760607429065,-0.003892674628819204,-0.141495169770825,4.162690491600618e-05,-0.0002817934081673634
2bcff4ca-afb6-4f81-9d85-5cbe81ad801c,power-law(2)-mirrored,1,10,50,-0.043189217400995655,-0.005266792980067284,-0.045912393129369476,1.2120550291511156e-05,2.609285424079455e-05
e5a1c723-008c-4629-8e33-c30fe1088a35,power-law(2)-mirrored,1,10,100,-0.001161845737379319,0.0037842578773710778,-0.018946345570784298,1.6354645936272894e-06,8.521080165704853e-05
ccb30a3a-8571-46d5-ba04-9087ce51b964,power-law(2)-mirrored,1,20,5,0.06818100611782006,-0.010693070208232971,0.47368759358128276,-9.764064835053599e-05,-0.0014151721610256573
405a8a1d-fbf6-4282-aa64-9e7215996070,power-law(2)-mirrored,1,20,20,0.0002289553842820674,-0.013890016980687443,-0.0435519733279779,0.00020869044064347753,5.945259516630663e-05
0ba7e0a5-681f-415c-bd6e-9bc9b3d4f637,power-law(2)-mirrored,1,20,50,0.004597902716189411,0.00041573568837594,-0.04520417275371136,-7.582405456840746e-07,0.00026344057927238373
3146f41e-0cdb-4fd3-8b19-478e53dd8248,power-law(2)-mirrored,1,20,100,-0.010502153640195369,0.0011730576220813638,-0.02102826557504399,5.35553333611688e-06,3.117300354823008e-05
d37169a1-6b4d-4c64-b7b7-2a649e27e9f5,power-law(2)-mirrored,5,3,5,-0.3065161150060911,0.37856560505608616,-0.2362318806515462,0.002091363553160863,0.000917652240282063
64eb5a72-0856-412c-8293-36c2c15a2471,power-law(2)-mirrored,5,3,20,-0.1279946518881584,-0.03941174357818422,0.11276600951299065,0.0008663083527526982,0.00016133438493648455
b3cd3b8e-008e-4d1f-9b62-76514a0be77a,power-law(2)-mirrored,5,3,50,0.05028904083277458,0.004464988870565012,0.024538151356549465,0.00020436689856295764,0.00032193427426174814
44984eab-c0ca-4df6-8045-5d7aabf325ec,power-law(2)-mirrored,5,3,100,-0.020183241229452475,-0.004068345508610349,-0.0644726536383334,-2.5042435877947744e-05,2.202257165240251e-06
bdc64077-f8b1-41d7-91c3-59fe356f033d,power-law(2)-mirrored,5,10,5,-0.022494129946000085,0.0036382226975937293,0.49908936415468436,-0.0004777917466272097,0.00043979600188248213
cd0942c3-4ae0-4877-ac43-ffb4bf2d1742,power-law(2)-mirrored,5,10,20,-0.026148258719641826,0.0035950396060617784,0.01834823121161333,-5.473820106627336e-06,0.0003992394771286101
d13b31c6-10b1-4cbf-8e49-5f598aed4a87,power-law(2)-mirrored,5,10,50,-0.011510381799369973,0.0010650335204682726,-0.016867884056288363,1.8748920808109304e-06,-0.0001714937000037997
dc3bc384-942d-4593-b262-2d98bec14194,power-law(2)-mirrored,5,10,100,-0.03262672090941067,0.0005064986099019286,-0.006589815118120845,-5.2339016465730026e-05,-2.1478636919369798e-05
a4399002-fc76-48eb-b3c0-a31f35e2d742,power-law(2)-mirrored,5,20,5,0.11940114758189968,0.03772503217755152,0.6138263928560859,0.00012861011767312247,8.297741070606435e-05
ca70b82f-1f21-4254-a3c5-155d4593eaa4,power-law(2)-mirrored,5,20,20,-0.014152706077138519,-0.0038052138235317168,0.07102710337336138,-6.941725958098388e-05,-1.8080858873448236e-06
5a7d3500-1b50-408d-8a07-9362726a598e,power-law(2)-mirrored,5,20,50,0.030220257167423197,0.0017803212413308178,0.09964953075306354,9.74297930035617e-07,-2.5705573344830812e-05
