row_id,noise_distribution,slope,m,k,all,partition,random_1,random_(10*km),random_1000
b9a64cc1-903a-4851-904f-8eda7da3d997,"normal(0,.5^2)",0,10,20,0.010599030979333499,0.002620040656253611,-0.1096690004833096,-0.00010799802942822005,0.0003837021216086742
5961fdc2-e0c2-471c-a86e-d31ff1a11368,"normal(0,.5^2)",0,10,50,-0.012352587404102805,-3.787112756126719e-05,0.02968338557836831,-2.124777028252728e-05,0.0003531947475320929
5983d6ba-f734-4432-ad9c-ff96119cecb8,"normal(0,.5^2)",0,10,100,0.02389542980102499,0.0022580837561582273,0.15330991811139133,-7.130687412267023e-06,-0.0003275436572682325
e0467635-20a5-4f88-8692-edf2da5b15f0,"normal(0,.5^2)",0,20,5,0.02570108971242456,0.02263465058833381,0.0692497981836388,-4.4110303623799696e-05,-5.7876027753918195e-05
9e019732-96de-4efe-9b98-6d8c1cf8ae43,"normal(0,.5^2)",0,20,20,0.055032494429404805,0.0020592480384983205,-0.06780945242537724,-9.087189806191885e-06,1.9247287889595857e-05
a5e9f839-cfca-4924-8296-4c06c60b7c24,"normal(0,.5^2)",0,20,50,-0.005390685604304233,-0.0009728087458475048,-0.06478621632326181,-1.3988257390948333e-05,0.00027844674735748656
c8229f63-2a58-4629-a598-360eb7881b1a,"normal(0,.5^2)",0,20,100,0.0051454076293143535,0.0003472338228201501,-0.15851781057523914,1.682489085092333e-05,8.09087314041692e-05
377b6151-889e-40d3-b40f-0a512b586a64,"normal(0,.5^2)",1,3,5,-0.11737238237628811,-0.1375826281052127,0.12205555544462515,-0.002024522786446381,-0.00202452278644627
c1703141-5fe5-4e4c-b347-07d0baeb401f,"normal(0,.5^2)",1,3,20,-0.004501054620519251,0.0018926110829264042,-0.45159320652563445,0.0005677255497099631,-0.0005886233043362055
cb29916d-1766-47be-ba7b-0782d399a5eb,"normal(0,.5^2)",1,3,50,0.032670948834206584,-0.028539129292812555,0.21631354572942252,0.0001498824184578973,2.814952800750392e-05
a0729e77-a300-42ef-b8e0-9ecca49fe7af,"normal(0,.5^2)",1,3,100,-0.06093761661668755,7.198544644410054e-05,0.07338690999283082,0.00014391355705023479,-0.0002304371010494466
bc41d961-741e-4c9e-ba37-2583f4452b91,"normal(0,.5^2)",1,10,5,-0.09059998375868594,-0.049357742544680644,-0.03168044252078567,0.0008160867946860328,-0.00010954094366673328
aa4ed346-880a-402b-ab79-e090ee5c5d6b,"normal(0,.5^2)",1,10,20,-0.012222142353867635,-0.0098494893618878,0.05781638876268235,6.0447007925346075e-05,-5.3076732689671946e-05
4fd448d2-cb05-4cd4-87cb-156249db18ce,"normal(0,.5^2)",1,10,50,0.038084810802860844,0.0008533150785129395,-0.048558150851068765,-2.4130440363812067e-05,-9.824338590760928e-05
51c842a6-31ea-4a51-980e-ae30c69fb630,"normal(0,.5^2)",1,10,100,0.025121919420216986,0.0008545665947042314,-0.24614447137517542,-2.6842722714526257e-05,1.952648679123814e-05
aaf1ee2b-7d64-41cc-b078-246dd55a07cd,"normal(0,.5^2)",1,20,5,-0.032652274915173335,-0.016426383993299737,0.08600484970575453,-4.184285586064651e-05,5.033051683932255e-05
7eec133d-4d2d-48a4-902c-afe513ab8678,"normal(0,.5^2)",1,20,20,-0.019982973929203507,-0.009501294354772316,-0.07162058867616727,-9.033356299481543e-06,-0.00016894957343496775
73ef946e-a91d-4038-8986-a75dd32aa02b,"normal(0,.5^2)",1,20,50,0.0053840369392715165,-0.001983655678813215,-0.04546166553207904,6.816940518211689e-06,4.864088766876051e-05
e6eaa52c-6bc9-4805-9020-66823709edc7,"normal(0,.5^2)",1,20,100,0.006310878230729057,0.00023303193804606603,0.17050624140880846,-1.7297557128317324e-06,-0.00012972639342984094
288c51a9-59d4-4fd4-8479-4755f1f86fbd,"normal(0,.5^2)",5,3,5,0.007753784716161505,-0.014309376324168177,0.18241632618069525,0.0005381066708907145,0.0005381066708902704
cedf5a59-3e97-466b-93e0-9296f4acdb87,"normal(0,.5^2)",5,3,20,0.010326826155677593,0.00737337247487857,0.045484917612024,0.00010403782212412005,-0.0003315867217452695
5d1e41ca-7fe0-4188-b48d-050db9c56289,"normal(0,.5^2)",5,3,50,0.029421822068528822,-0.018737628306856324,0.27334165636391583,-0.0004220170922515365,0.0006329741546515777
0bb71818-d04a-4ee8-81ed-2eb7596329a0,"normal(0,.5^2)",5,3,100,0.039636744253973885,-0.0028902903640157795,-0.6374238797933627,-0.0005163731808197625,0.0005865639851366788
23a49138-f8e3-4c3a-be77-d4532dc1fbd0,"normal(0,.5^2)",5,10,5,-0.09875079101843992,-0.04108588525059109,0.009251731416096254,-0.001344003635544544,-0.0005943737325087017
45662220-a1fe-41a0-acdd-c42e582737cb,"normal(0,.5^2)",5,10,20,0.008996307167588868,0.0019098880344448066,0.08518306462358405,8.760748212544023e-06,-0.0003207412973567081
69519306-7499-495d-8a07-acd28e343ed9,"normal(0,.5^2)",5,10,50,0.01915279687489832,-0.008352652954798367,0.46273325994016823,0.00018766821620941343,0.00010257483704645409
c62c447b-dceb-4568-a6ee-d452fb419074,"normal(0,.5^2)",5,10,100,0.03391564973022548,-0.0010474805604870907,0.1081828689986053,1.044563772961693e-05,-0.00036561552398964303
82d11cd7-7f86-428f-8598-1f36c5530d3e,"normal(0,.5^2)",5,20,5,-0.00155964293104148,0.03189184805463696,-0.3386514164111034,-0.0003168251453693517,0.00030192930028838383
8992b4af-6556-4ba0-b632-b99e2692c096,"normal(0,.5^2)",5,20,20,0.014339585910718433,0.0015548313658970692,-0.03744242590898805,3.116874152775395e-05,0.00017375116658957523
71f7c117-4889-48a3-b561-b75bbde2d849,"normal(0,.5^2)",5,20,50,0.020681870916353512,0.000787583444840867,-0.0029972298135920727,4.484771771418039e-05,0.0004549791474119935
245a7520-29de-499f-85fa-18975216331f,"normal(0,.5^2)",5,20,100,-0.009587824332669859,0.001797583628404098,0.0006541963323033473,-9.849035217168733e-06,3.235798713818738e-05
07a2620e-a0f0-449e-88c4-79f0f8759c1f,beta(2-2)-mirrored,0,3,5,0.2005057210998473,0.07425743996795664,0.24782464552100558,0.00208960072091296,-0.0019887217068993157
f16ae991-b680-4b53-aba2-4080fd2c4add,beta(2-2)-mirrored,0,3,20,0.0709946067317806,-0.018292830488356032,0.3179601362640429,-0.00021144963439054254,-0.0001565702544280012
d61f8184-facd-41d1-a769-211956e61310,beta(2-2)-mirrored,0,3,50,-0.02686716072967681,0.0032560562623273337,0.073565393746756,-0.00030960097803248154,0.0003579988705492698
63036c66-0b2d-4b1f-8263-0a1dfb2d7637,beta(2-2)-mirrored,0,3,100,-0.05875424886100023,0.006750721447854879,0.4491774125357279,-0.00018626117939084252,-0.00016050213431650917
c683f9ba-b5d0-4c13-8c1f-a84c00b3974f,beta(2-2)-mirrored,0,10,5,0.0006023766382994428,-0.020441782655415228,-0.17401735615256006,0.0003642411128442907,8.926184639209897e-05
21e4587d-f295-41e2-a06b-d60709350230,beta(2-2)-mirrored,0,10,20,-0.03929504885140794,-0.0003372120558783054,-0.29683024604586467,-0.00010163709836685797,0.0002556324494485257
d3e378eb-f672-45df-95af-033cd0c95b9e,beta(2-2)-mirrored,0,10,50,-0.009034884279327025,0.013249287680686436,-0.09546066524712252,-2.3869267093495905e-05,-0.00021765570021054707
ddb9e6d5-513c-482c-aab6-2c4939ba8d03,beta(2-2)-mirrored,0,10,100,0.043897509152443295,0.004310233978359369,0.24018772315482984,1.743498564550747e-05,-0.00022683400816479737
1e136baf-020d-41b0-8703-252d792c0c99,beta(2-2)-mirrored,0,20,5,-0.04390637649189634,0.020908038260935964,-0.05699188980877721,-4.363302633244963e-05,-0.00028749060341635123
34cc93cb-a55e-44f9-ab28-c36bdf396b6f,beta(2-2)-mirrored,0,20,20,0.015689655799745145,-0.0009928980421328604,-0.06942528110708578,2.0105795715721908e-05,4.317382344177362e-05
c57ab89a-cd6e-4b70-b94c-18e7712a50ef,beta(2-2)-mirrored,0,20,50,0.012768029737360506,2.6388648569339312e-05,-0.2787164098591475,1.0747952805086752e-05,-0.00012212665233326343
424727de-bf74-4458-8d4d-e8e321df669d,beta(2-2)-mirrored,0,20,100,0.034253162469024455,-0.0036600198213195354,0.11692567441053187,-1.887109553001115e-06,0.0006100633942660856
